mode,priority,category,d,ranked,winner,winnerName,cls,btk,damage,mechTtk,triggerTtk,beamIndex,buildPoints,exhaustive
"RS-2PLATE","fastest","SMG",120,10,"kv9","KV9","SMG",16,12.76,833,1163,"3.781",100,true
"RS-2PLATE","fastest","SMG",133,10,"kv9","KV9","SMG",16,12.76,833,1208,"5.392",100,true
"RS-2PLATE","fastest","SMG",150,10,"kv9","KV9","SMG",16,12.76,833,1270,"5.392",100,true
"RS-2PLATE","fastest","SMG",200,10,"usg90","USG-90","SMG",16,12.76,1000,1427,"1.733",65,true
"RS-2PLATE","fastest","SMG",250,10,"usg90","USG-90","SMG",16,12.76,1000,1589,"1.733",65,true
"RS-2PLATE","fastest","SMG",300,10,"usg90","USG-90","SMG",16,12.76,1000,1783,"1.733",65,true
"RS-2PLATE","fastest","LMG",1,10,"m121a2","M121 A2","LMG",7,35.22,550,551,"3.275",100,true
"RS-2PLATE","fastest","LMG",5,10,"m121a2","M121 A2","LMG",7,35.22,550,557,"2.438",95,true
"RS-2PLATE","fastest","LMG",9,10,"m121a2","M121 A2","LMG",7,35.22,550,563,"3.275",100,true
"RS-2PLATE","fastest","LMG",10,10,"m121a2","M121 A2","LMG",7,35.22,550,565,"3.275",100,true
"RS-2PLATE","fastest","LMG",15,10,"m121a2","M121 A2","LMG",7,35.22,550,572,"2.624",95,true
"RS-2PLATE","fastest","LMG",20,10,"m121a2","M121 A2","LMG",7,35.22,550,580,"3.275",95,true
"RS-2PLATE","fastest","LMG",21,10,"m121a2","M121 A2","LMG",7,35.22,550,581,"2.736",100,true
"RS-2PLATE","fastest","LMG",25,10,"m250","M250","LMG",8,26.05,622,651,"1.809",90,true
"RS-2PLATE","fastest","LMG",30,10,"m250","M250","LMG",8,26.05,622,657,"1.863",90,true
"RS-2PLATE","fastest","LMG",31,10,"m250","M250","LMG",8,26.05,622,658,"1.874",90,true
"RS-2PLATE","fastest","LMG",35,10,"m250","M250","LMG",8,26.05,622,663,"2.079",85,true
"RS-2PLATE","fastest","LMG",36,10,"m250","M250","LMG",8,26.05,622,665,"1.928",100,true
"RS-2PLATE","fastest","LMG",37,10,"m250","M250","LMG",8,26.05,622,666,"2.079",85,true
"RS-2PLATE","fastest","LMG",40,10,"m250","M250","LMG",8,26.05,622,670,"2.079",85,true
"RS-2PLATE","fastest","LMG",50,10,"m250","M250","LMG",8,26.05,622,683,"2.079",90,true
"RS-2PLATE","fastest","LMG",54,10,"m250","M250","LMG",8,26.05,622,688,"2.079",90,true
"RS-2PLATE","fastest","LMG",60,10,"m250","M250","LMG",8,26.05,622,696,"2.079",90,true
"RS-2PLATE","fastest","LMG",75,10,"m250","M250","LMG",8,26.05,622,717,"2.348",100,true
"RS-2PLATE","fastest","LMG",76,10,"m250","M250","LMG",8,26.05,622,718,"2.359",95,true
"RS-2PLATE","fastest","LMG",83,10,"m250","M250","LMG",8,26.05,622,729,"2.434",95,true
"RS-2PLATE","fastest","LMG",90,10,"m250","M250","LMG",8,26.05,622,739,"2.509",95,true
"RS-2PLATE","fastest","LMG",100,10,"m250","M250","LMG",8,26.05,622,755,"2.617",95,true
"RS-2PLATE","fastest","LMG",120,10,"m250","M250","LMG",8,26.05,622,787,"2.833",95,true
"RS-2PLATE","fastest","LMG",133,10,"m250","M250","LMG",8,26.05,622,809,"2.833",95,true
"RS-2PLATE","fastest","LMG",150,10,"m250","M250","LMG",8,26.05,622,840,"2.079",100,true
"RS-2PLATE","fastest","LMG",200,10,"m250","M250","LMG",8,26.05,622,942,"2.833",95,true
"RS-2PLATE","fastest","LMG",250,10,"m250","M250","LMG",8,26.05,622,1064,"2.833",95,true
"RS-2PLATE","fastest","LMG",300,10,"m250","M250","LMG",8,26.05,622,1209,"2.833",95,true
"RS-2PLATE","fastest","DMR",1,6,"vssm","VSSM","DMR",7,35.22,450,453,"1.538",100,true
"RS-2PLATE","fastest","DMR",5,6,"vssm","VSSM","DMR",7,35.22,450,467,"1.571",100,true
"RS-2PLATE","fastest","DMR",9,6,"vssm","VSSM","DMR",7,35.22,450,480,"1.605",100,true
"RS-2PLATE","fastest","DMR",10,6,"vssm","VSSM","DMR",8,27.48,525,558,"1.613",100,true
"RS-2PLATE","fastest","DMR",15,6,"vssm","VSSM","DMR",8,27.48,525,575,"1.655",100,true
"RS-2PLATE","fastest","DMR",20,6,"vssm","VSSM","DMR",8,27.48,525,592,"1.774",100,true
"RS-2PLATE","fastest","DMR",21,6,"vssm","VSSM","DMR",8,27.48,525,596,"1.782",100,true
"RS-2PLATE","fastest","DMR",25,6,"vssm","VSSM","DMR",9,21.56,600,685,"1.817",100,true
"RS-2PLATE","fastest","DMR",30,6,"vssm","VSSM","DMR",9,21.56,600,702,"1.860",100,true
"RS-2PLATE","fastest","DMR",31,6,"vssm","VSSM","DMR",9,21.56,600,706,"1.869",100,true
"RS-2PLATE","fastest","DMR",35,6,"vssm","VSSM","DMR",10,21.56,675,795,"1.903",100,true
"RS-2PLATE","fastest","DMR",36,6,"vssm","VSSM","DMR",10,21.56,675,798,"1.998",100,true
"RS-2PLATE","fastest","DMR",37,6,"vssm","VSSM","DMR",10,20.67,675,802,"2.007",100,true
"RS-2PLATE","fastest","DMR",40,6,"vssm","VSSM","DMR",10,20.67,675,812,"2.034",100,true
"RS-2PLATE","fastest","DMR",50,6,"vssm","VSSM","DMR",10,20.67,675,849,"2.123",100,true
"RS-2PLATE","fastest","DMR",54,6,"vssm","VSSM","DMR",10,20.67,675,863,"2.159",100,true
"RS-2PLATE","fastest","DMR",60,6,"vssm","VSSM","DMR",10,20.67,675,885,"2.212",100,true
"RS-2PLATE","fastest","DMR",75,6,"vssm","VSSM","DMR",10,20.67,675,942,"2.346",100,true
"RS-2PLATE","fastest","DMR",76,6,"vssm","VSSM","DMR",10,20.67,675,946,"2.376",100,true
"RS-2PLATE","fastest","DMR",83,6,"vssm","VSSM","DMR",10,20.67,675,973,"2.437",100,true
"RS-2PLATE","fastest","DMR",90,6,"vssm","VSSM","DMR",10,20.67,675,1000,"2.497",100,true
"RS-2PLATE","fastest","DMR",100,6,"vssm","VSSM","DMR",10,20.67,675,1040,"2.583",100,true
"RS-2PLATE","fastest","DMR",120,6,"lmr27","LMR27","DMR",8,26.2,933,1069,"1.709",100,true
"RS-2PLATE","fastest","DMR",133,6,"lmr27","LMR27","DMR",8,26.2,933,1086,"1.709",100,true
"RS-2PLATE","fastest","DMR",150,6,"lmr27","LMR27","DMR",8,26.2,933,1108,"1.709",100,true
"RS-2PLATE","fastest","DMR",200,6,"lmr27","LMR27","DMR",8,26.2,933,1179,"1.709",100,true
"RS-2PLATE","fastest","DMR",250,6,"lmr27","LMR27","DMR",8,26.2,933,1258,"1.709",100,true
"RS-2PLATE","fastest","DMR",300,6,"lmr27","LMR27","DMR",8,26.2,933,1344,"1.709",100,true
"RS-2PLATE","fastest","Sniper Rifle",1,5,"miniscout","Mini Scout","Sniper Rifle",4,62,3529,3530,"1.191",100,true
"RS-2PLATE","fastest","Sniper Rifle",5,5,"miniscout","Mini Scout","Sniper Rifle",4,62,3529,3535,"1.209",100,true
"RS-2PLATE","fastest","Sniper Rifle",9,5,"miniscout","Mini Scout","Sniper Rifle",4,62,3529,3539,"1.228",100,true
"RS-2PLATE","fastest","Sniper Rifle",10,5,"miniscout","Mini Scout","Sniper Rifle",4,62,3529,3540,"1.232",100,true
"RS-2PLATE","fastest","Sniper Rifle",15,5,"miniscout","Mini Scout","Sniper Rifle",4,62,3529,3545,"1.256",100,true
"RS-2PLATE","fastest","Sniper Rifle",20,5,"miniscout","Mini Scout","Sniper Rifle",4,62,3529,3551,"1.279",100,true
"RS-2PLATE","fastest","Sniper Rifle",21,5,"miniscout","Mini Scout","Sniper Rifle",4,62,3529,3552,"1.284",100,true
"RS-2PLATE","fastest","Sniper Rifle",25,5,"miniscout","Mini Scout","Sniper Rifle",4,61.7037,3529,3556,"1.302",100,true
"RS-2PLATE","fastest","Sniper Rifle",30,5,"miniscout","Mini Scout","Sniper Rifle",4,61.3333,3529,3562,"1.326",100,true
"RS-2PLATE","fastest","Sniper Rifle",31,5,"miniscout","Mini Scout","Sniper Rifle",4,61.2593,3529,3563,"1.330",100,true
"RS-2PLATE","fastest","Sniper Rifle",35,5,"miniscout","Mini Scout","Sniper Rifle",4,60.963,3529,3568,"1.349",100,true
"RS-2PLATE","fastest","Sniper Rifle",36,5,"miniscout","Mini Scout","Sniper Rifle",4,60.8889,3529,3569,"1.353",90,true
"RS-2PLATE","fastest","Sniper Rifle",37,5,"miniscout","Mini Scout","Sniper Rifle",4,60.8148,3529,3570,"1.358",90,true
"RS-2PLATE","fastest","Sniper Rifle",40,5,"miniscout","Mini Scout","Sniper Rifle",4,60.5926,3529,3573,"1.372",90,true
"RS-2PLATE","fastest","Sniper Rifle",50,5,"miniscout","Mini Scout","Sniper Rifle",4,59.8519,3529,3585,"1.419",90,true
"RS-2PLATE","fastest","Sniper Rifle",54,5,"sv98","SV-98","Sniper Rifle",3,100,3185,3252,"1.933",90,true
"RS-2PLATE","fastest","Sniper Rifle",60,5,"sv98","SV-98","Sniper Rifle",3,100,3185,3260,"1.970",90,true
"RS-2PLATE","fastest","Sniper Rifle",75,5,"m2010esr","M2010 ESR","Sniper Rifle",3,100,2722,2807,"2.442",95,true
"RS-2PLATE","fastest","Sniper Rifle",76,5,"m2010esr","M2010 ESR","Sniper Rifle",3,100,2722,2809,"2.449",100,true
"RS-2PLATE","fastest","Sniper Rifle",83,5,"m2010esr","M2010 ESR","Sniper Rifle",3,100,2722,2817,"2.500",100,true
"RS-2PLATE","fastest","Sniper Rifle",90,5,"m2010esr","M2010 ESR","Sniper Rifle",3,100,2722,2826,"2.550",100,true
"RS-2PLATE","fastest","Sniper Rifle",100,5,"l115","L115A3","Sniper Rifle",3,100,2589,2722,"3.041",95,true
"RS-2PLATE","fastest","Sniper Rifle",120,5,"l115","L115A3","Sniper Rifle",3,100,2589,2752,"3.199",95,true
"RS-2PLATE","fastest","Sniper Rifle",133,5,"l115","L115A3","Sniper Rifle",3,100,2589,2773,"3.199",95,true
"RS-2PLATE","fastest","Sniper Rifle",150,5,"l115","L115A3","Sniper Rifle",4,84.619,3883,4094,"3.199",95,true
"RS-2PLATE","fastest","Sniper Rifle",200,5,"l115","L115A3","Sniper Rifle",4,62,3883,4180,"3.199",95,true
"RS-2PLATE","fastest","Sniper Rifle",250,5,"l115","L115A3","Sniper Rifle",4,62,3883,4274,"3.199",95,true
"RS-2PLATE","fastest","Sniper Rifle",300,5,"l115","L115A3","Sniper Rifle",4,62,3883,4379,"3.199",95,true
"RS-2PLATE","fastest","Shotgun",1,4,"m1014","M1014","Shotgun",2,115.2,300,302,"2.561",80,true
"RS-2PLATE","fastest","Shotgun",5,4,"m1014","M1014","Shotgun",2,115.2,300,310,"2.605",80,true
"RS-2PLATE","fastest","Shotgun",9,4,"m1014","M1014","Shotgun",2,100,300,318,"2.648",100,true
"RS-2PLATE","fastest","Shotgun",10,4,"185ksk","18.5KS-K","Shotgun",3,80,400,420,"1.754",95,true
"RS-2PLATE","fastest","Shotgun",15,4,"185ksk","18.5KS-K","Shotgun",3,80,400,431,"2.061",100,true
"RS-2PLATE","fastest","Shotgun",20,4,"m1014","M1014","Shotgun",3,50,600,641,"2.817",95,true
"RS-2PLATE","fastest","Shotgun",21,4,"m1014","M1014","Shotgun",3,50,600,644,"2.828",95,true
"RS-2PLATE","fastest","Shotgun",25,4,"m1014","M1014","Shotgun",3,50,600,652,"2.874",95,true
"RS-2PLATE","fastest","Shotgun",30,4,"185ksk","18.5KS-K","Shotgun",5,42.9,800,863,"2.067",100,true
"RS-2PLATE","fastest","Shotgun",31,4,"185ksk","18.5KS-K","Shotgun",5,42.9,800,865,"2.075",100,true
"RS-2PLATE","fastest","Shotgun",35,4,"185ksk","18.5KS-K","Shotgun",6,42.9,1000,1074,"2.109",100,true
"RS-2PLATE","fastest","Shotgun",36,4,"185ksk","18.5KS-K","Shotgun",6,42.9,1000,1077,"2.230",100,true
"RS-2PLATE","fastest","Shotgun",37,4,"185ksk","18.5KS-K","Shotgun",6,37.5,1000,1079,"2.239",100,true
"RS-2PLATE","fastest","Shotgun",40,4,"185ksk","18.5KS-K","Shotgun",6,37.5,1000,1086,"2.265",100,true
"RS-2PLATE","fastest","Shotgun",50,4,"185ksk","18.5KS-K","Shotgun",6,37.5,1000,1109,"2.354",100,true
"RS-2PLATE","fastest","Shotgun",54,4,"185ksk","18.5KS-K","Shotgun",6,37.5,1000,1119,"2.390",100,true
"RS-2PLATE","fastest","Shotgun",60,4,"185ksk","18.5KS-K","Shotgun",6,37.5,1000,1134,"2.444",100,true
"RS-2PLATE","fastest","Shotgun",75,4,"185ksk","18.5KS-K","Shotgun",6,37.5,1000,1172,"2.577",100,true
"RS-2PLATE","fastest","Shotgun",76,4,"185ksk","18.5KS-K","Shotgun",7,32,1200,1374,"2.261",100,true
"RS-2PLATE","fastest","Shotgun",83,4,"185ksk","18.5KS-K","Shotgun",7,32,1200,1393,"2.315",100,true
"RS-2PLATE","fastest","Shotgun",90,4,"185ksk","18.5KS-K","Shotgun",7,32,1200,1412,"2.368",100,true
"RS-2PLATE","fastest","Shotgun",100,4,"185ksk","18.5KS-K","Shotgun",7,32,1200,1439,"2.354",100,true
"RS-2PLATE","fastest","Shotgun",120,4,"185ksk","18.5KS-K","Shotgun",7,32,1200,1498,"2.599",100,true
"RS-2PLATE","fastest","Shotgun",133,4,"185ksk","18.5KS-K","Shotgun",7,32,1200,1539,"2.354",100,true
"RS-2PLATE","fastest","Shotgun",150,4,"185ksk","18.5KS-K","Shotgun",7,32,1200,1595,"2.599",100,true
"RS-2PLATE","fastest","Shotgun",200,4,"185ksk","18.5KS-K","Shotgun",7,32,1200,1779,"2.599",100,true
"RS-2PLATE","fastest","Shotgun",250,4,"185ksk","18.5KS-K","Shotgun",7,32,1200,1999,"2.599",100,true
"RS-2PLATE","fastest","Shotgun",300,4,"185ksk","18.5KS-K","Shotgun",7,32,1200,2262,"2.599",100,true
